name,pH_aq,logIE,instrument,source,solvent,doi,INCHIKEY,EStateFP1,EStateFP10,EStateFP11,EStateFP12,EStateFP13,EStateFP14,EStateFP15,EStateFP16,EStateFP17,EStateFP18,EStateFP19,EStateFP2,EStateFP20,EStateFP21,EStateFP22,EStateFP23,EStateFP24,EStateFP25,EStateFP26,EStateFP27,EStateFP28,EStateFP29,EStateFP3,EStateFP30,EStateFP31,EStateFP32,EStateFP33,EStateFP34,EStateFP35,EStateFP36,EStateFP37,EStateFP38,EStateFP39,EStateFP4,EStateFP40,EStateFP41,EStateFP42,EStateFP43,EStateFP44,EStateFP45,EStateFP46,EStateFP47,EStateFP48,EStateFP49,EStateFP5,EStateFP50,EStateFP51,EStateFP52,EStateFP53,EStateFP54,EStateFP55,EStateFP56,EStateFP57,EStateFP58,EStateFP59,EStateFP6,EStateFP60,EStateFP61,EStateFP62,EStateFP63,EStateFP64,EStateFP65,EStateFP66,EStateFP67,EStateFP68,EStateFP69,EStateFP7,EStateFP70,EStateFP71,EStateFP72,EStateFP73,EStateFP74,EStateFP75,EStateFP76,EStateFP77,EStateFP78,EStateFP79,EStateFP8,EStateFP9
4-isopropylbenzoic acid,5.0,0.43,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,CKMXAIVXVKGGFM-UHFFFAOYSA-N,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2-tert-butylphenol,5.0,0.35,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,WJQOZHYUIDYNHM-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2,4,6-tri-tert-butylphenol",5.0,1.0,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,PFEFOYRSMXVNEL-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2,5-dinitrophenol",5.0,1.44,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,UWEZBKLLMKVIPI-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-chlorophenol,5.0,0.66,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,HORNXRXVQWOLPJ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-isopropylphenol,5.0,-0.05,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,CRBJBYGJVIBWIY-UHFFFAOYSA-N,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3-bromophenol,5.0,0.99,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,MNOJRWOWILAHAV-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2-bromophenol,5.0,-0.53,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,VADKRMSMGWJZCF-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2,6-dinitrophenol",5.0,1.37,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,JCRIDWXIBSEOEG-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-nitrophenol,5.0,-0.82,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,IQUPABOKLQSFBK-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrophenol,5.0,1.2,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,RTZZCYNQPHTPPL-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-nitrophenol,5.0,1.22,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,BTJIUGUIPKRLHP-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,3,5,6-tetrafluorophenol",5.0,1.0,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,PBYIIRLNRCVTMQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-(1,1,2,2,3,3,3-Heptafluoropropane-1-sulfonyl)benzoic acid",5.0,2.43,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,QKCNLSMGGKDTTE-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-[1,1,1,3,3,3-Hexafluoro-2-(trifluoromethyl)propane-2-sulfonyl]benzoic acid",5.0,2.46,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,MSGZGBQJGLMIAC-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-[(Heptafluoropropyl)sulfanyl]benzoic acid,5.0,2.12,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,NCVBTUWFGASPTN-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-(Trifluoromethylsulphonyl)benzoic acid,5.0,1.96,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,BUXMJMHFPYNLAJ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-[(trifluoromethyl)sulphanyl]benzoic acid,5.0,1.35,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,IVGAPIVNQABETQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pentabromophenol,5.0,1.88,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,SVHOVVJFOWGYJO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pentachlorophenol,5.0,2.53,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,IZUPBVBPLAPZRR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salicylic acid,5.0,0.69,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,YGSDEFSMJLZEOE-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-cyanophenol,5.0,0.92,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,CHZCERSEMVWNHL-UHFFFAOYSA-N,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-phenylazophenol,5.0,1.76,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,BEYOBVMPDRKTNR-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-diiodosalicylic acid",5.0,2.42,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,DHZVWQPHNWDCFS-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2,4,6-trinitro-1,3-benzenediol",5.0,1.68,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,IXHMHWIBCIYOAZ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-dinitrosalicylic acid",5.0,1.83,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,LWFUFLREGJMOIZ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-dinitrobenzoic acid",5.0,0.43,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,ZIIGSRYPZWDGBT-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-chlorophenol,5.0,0.67,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heptafluoro-2-naphthol,5.0,2.11,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,RWEQEWKAJFTONV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,4-Dinitrobenzenesulfonic acid",5.0,1.88,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,OVOJUAKDTOOXRF-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naphthalene-1-sulfonic acid,5.0,1.63,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,PSZYNBSKGUBXEH-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-anthraquinonesulfonic acid,5.0,2.16,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,MMNWSHJJPDXKCH-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-nitrobenzenesulphonamide,5.0,1.57,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,TXTQURPQLVHJRE-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfluorooctanesulfonic acid,5.0,3.0,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfluoro-tert-butanol,5.0,0.81,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,XZNOAVNRSFURIR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myristic acid,5.0,1.83,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,TUNFSRHWOTWDNC-UHFFFAOYSA-N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4-Methyl-4'-nitro[1,1'-iminobis(sulfonyl)bis(benzene)]",5.0,2.75,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,BWOXHXAZDNKLTQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sorbic acid,5.0,-0.15,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,WSWCOQWTEOXDQX-MQQKCMAXSA-N,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
phthalimide,5.0,-0.11,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,XKJCHHZQLQNZHY-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-hydroxy-phthalimide,5.0,0.57,Agilent XCT,ESI,MeCN/1mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,CFMZSMGAMPBRBE-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benzoic acid,7.8,-0.14,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,WPYMKLBDIGXBTP-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-dinitrobenzoic acid",7.8,1.16,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,VYWYYJYRVSBHJQ-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-trifluoromethylbenzoic acid,7.8,1.61,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,FQXQBFUUVCDIRK-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pentafluorophenol,7.8,1.35,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,XBNGYFFABRKICK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-tert-butylbenzoic acid,7.8,0.9,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,KDVYCTOWXSLNNI-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2,3,5,6-Tetrafluoro-4-(pentafluorophenyl)phenol",7.8,2.6,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,MLXJPZBMOLLESC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pentakis(trifluoromethyl)phenol,7.8,2.8,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,FKXSLNBWBKMORF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-phenylphenol,7.8,0.91,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,YXVFYQXJAXKLAK-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-phenylphenol,7.8,0.47,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,LLEMOWNGBBNAJR-UHFFFAOYSA-N,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-chlorobenzoic acid,7.8,0.42,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,LULAYUGMBFYYEX-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-aminobenzoic acid,7.8,-0.55,Agilent XCT,ESI,MeCN/5mM ammonium acetate(aq) 80/20,10.1021/acs.analchem.7b00595,ALYNCZNDIQEVRV-UHFFFAOYSA-N,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
