Ionization Mode;name;pH_aq;CAS Registry Number;DTXSID;MS-Ready DTXCID;Number of Mixtures;Mixture;Retention Time;Concentration Level;Concentration (mM);Observed Intensity;Normalization Factor;Normalized Intensity;log-log Calibration Curve Intercept;log-log Calibration Curve Slope;Calibration Curve Concentration Estimate (mM);Upper-Bound Calibration Curve Concentration Estimate (mM);Lower-Bound Calibration Curve Concentration Estimate (mM);True Concentration Within CC-Based Concentration Bounds?;Error Quotient: Upper-Bound Calibration Curve Concentration Estimate / True Concentration;Response Factor;Upper-Bound RF-Based Concentration Estimate (mM);Lower-Bound RF-Based Concentration Estimate (mM);True Concentration Within RF-Based Concentration Bounds?;Error Quotient: Upper-Bound RF-Based Concentration Estimate / True Concentration;logIE;instrument;source;solvent;doi;Box-Cox Transformed Response Factor (l = 0.285);Linear Mixed-Effects Model Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Upper-Bound Transformed Response Factor Estimate;Smoothed Linear Mixed-Effects Model Lower-Bound Transformed Response Factor Estimate;IE-Based RF Imputed with Minimum RF / √2?;Upper-Bound IE-Based Concentration Estimate (mM);Lower-Bound IE-Based Concentration Estimate (mM);True Concentration Within IE-Based Concentration Bounds?;Error Quotient: Upper-Bound IE-Based Concentration Estimate / True Concentration;Prediction Quotient: Upper-Bound RF-Based Concentration Estimate / Upper Bound IE-Based Concentration Estimate
Esi+;2-(3-Phenylpropyl)pyridine;6;2110-18-1;DTXSID7042356;DTXCID5022356;1;503;8.37;Low;0.024;1.42E+06;0.95;1.35E+06;7.73;0.984;0.023;NA;NA;;NA;5.62E+07;0.985;0.006;YES;41.036;3.407;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;563.9;612.9;358.1;867.8;NO;0.117;0.005;YES;4.858;8.447
Esi+;2-(3-Phenylpropyl)pyridine;6;2110-18-1;DTXSID7042356;DTXCID5022356;1;503;8.37;Mid;0.122;7.02E+06;1.018;7.15E+06;7.73;0.984;0.128;NA;NA;;NA;5.86E+07;5.218;0.029;YES;42.767;3.407;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;570.6;612.9;358.1;867.8;NO;0.618;0.028;YES;5.063;8.447
Esi+;2-(3-Phenylpropyl)pyridine;6;2110-18-1;DTXSID7042356;DTXCID5022356;1;503;8.37;High;0.49;2.26E+07;1.16;2.62E+07;7.73;0.984;0.478;NA;NA;;NA;5.34E+07;19.094;0.108;YES;38.967;3.407;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;555.6;612.9;358.1;867.8;NO;2.261;0.103;YES;4.613;8.447
Esi+;Formononetin;6;485-72-3;DTXSID4022311;DTXCID502311;1;505;6;Low;0.024;1.15E+06;0.926;1.07E+06;7.72;1.04;0.023;NA;NA;;NA;4.45E+07;0.78;0.004;YES;32.506;2.626;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;527.4;460.2;205.2;715.4;NO;0.635;0.008;YES;26.462;1.228
Esi+;Formononetin;6;485-72-3;DTXSID4022311;DTXCID502311;1;505;6;Mid;0.122;5.71E+06;1.097;6.27E+06;7.72;1.04;0.128;NA;NA;;NA;5.14E+07;4.574;0.026;YES;37.491;2.626;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;549.4;460.2;205.2;715.4;NO;3.723;0.049;YES;30.52;1.228
Esi+;Formononetin;6;485-72-3;DTXSID4022311;DTXCID502311;1;505;6;High;0.49;1.38E+07;1.772;2.45E+07;7.72;1.04;0.477;NA;NA;;NA;5.01E+07;17.913;0.101;YES;36.557;2.626;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;545.5;460.2;205.2;715.4;NO;14.582;0.19;YES;29.759;1.228
Esi+;Florasulam;6;145701-23-1;DTXSID7044340;DTXCID5024340;1;505;1.17;Low;0.017;1.00E+05;0.926;9.26E+04;6.43;0.82;0.017;NA;NA;;NA;5.51E+06;0.068;0;YES;4.023;2.361;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;289.2;408.4;153.3;663.7;NO;0.15;0.001;YES;8.935;0.45
Esi+;Florasulam;6;145701-23-1;DTXSID7044340;DTXCID5024340;1;505;1.17;Mid;0.085;3.30E+05;1.097;3.62E+05;6.43;0.82;0.088;NA;NA;;NA;4.24E+06;0.264;0.001;YES;3.094;2.361;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;268.1;408.4;153.3;663.7;NO;0.587;0.004;YES;6.871;0.45
Esi+;Florasulam;6;145701-23-1;DTXSID7044340;DTXCID5024340;1;505;1.17;High;0.343;6.19E+05;1.772;1.10E+06;6.43;0.82;0.338;NA;NA;;NA;3.20E+06;0.8;0.005;YES;2.333;2.361;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;247.1;408.4;153.3;663.7;NO;1.777;0.011;YES;5.182;0.45
Esi+;Dimethyl phthalate;6;131-11-3;DTXSID3022455;DTXCID502455;1;502;3.33;Low;0.061;8.16E+05;0.884;7.21E+05;6.78;0.741;0.057;NA;NA;;NA;1.18E+07;0.527;0.003;YES;8.633;2.886;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;360.3;511.1;256.1;766.2;NO;0.199;0.004;YES;3.268;2.642
Esi+;Dimethyl phthalate;6;131-11-3;DTXSID3022455;DTXCID502455;1;502;3.33;Mid;0.244;2.88E+06;0.838;2.41E+06;6.78;0.741;0.289;NA;NA;;NA;9.89E+06;1.761;0.01;YES;7.217;2.886;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;342.2;511.1;256.1;766.2;NO;0.667;0.015;YES;2.732;2.642
Esi+;Dimethyl phthalate;6;131-11-3;DTXSID3022455;DTXCID502455;1;502;3.33;High;0.732;4.89E+06;0.916;4.48E+06;6.78;0.741;0.666;NA;NA;;NA;6.12E+06;3.272;0.018;YES;4.47;2.886;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;298.1;511.1;256.1;766.2;NO;1.239;0.027;YES;1.692;2.642
Esi+;Indapamide;6;26807-65-8;DTXSID7044633;DTXCID5024633;1;506;3.69;Low;0.005;1.17E+05;0.935;1.09E+05;7.18;0.909;0.004;NA;NA;;NA;2.28E+07;0.08;0;YES;16.637;2.821;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;435.1;498.3;243.3;753.4;NO;0.036;0.001;YES;7.521;2.212
Esi+;Indapamide;6;26807-65-8;DTXSID7044633;DTXCID5024633;1;506;3.69;Mid;0.024;6.06E+05;0.983;5.96E+05;7.18;0.909;0.029;NA;NA;;NA;2.44E+07;0.435;0.002;YES;17.824;2.821;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;443.9;498.3;243.3;753.4;NO;0.197;0.004;YES;8.058;2.212
Esi+;Indapamide;6;26807-65-8;DTXSID7044633;DTXCID5024633;1;506;3.69;High;0.098;1.19E+06;1.411;1.68E+06;7.18;0.909;0.09;NA;NA;;NA;1.71E+07;1.224;0.007;YES;12.486;2.821;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;400.7;498.3;243.3;753.4;NO;0.553;0.011;YES;5.645;2.212
Esi+;1-Cyclohexylpyrrolidin-2-one;6;6837-24-7;DTXSID7044716;DTXCID5024716;1;506;4.03;Low;0.024;1.30E+06;0.935;1.22E+06;7.76;1.031;0.024;NA;NA;;NA;5.06E+07;0.887;0.005;YES;36.962;3.036;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;547.2;540.3;285.5;795.4;NO;0.231;0.007;YES;9.61;3.846
Esi+;1-Cyclohexylpyrrolidin-2-one;6;6837-24-7;DTXSID7044716;DTXCID5024716;1;506;4.03;Mid;0.122;6.89E+06;0.983;6.77E+06;7.76;1.031;0.125;NA;NA;;NA;5.55E+07;4.945;0.028;YES;40.531;3.036;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;561.9;540.3;285.5;795.4;NO;1.286;0.036;YES;10.538;3.846
Esi+;1-Cyclohexylpyrrolidin-2-one;6;6837-24-7;DTXSID7044716;DTXCID5024716;1;506;4.03;High;0.49;1.92E+07;1.411;2.72E+07;7.76;1.031;0.483;NA;NA;;NA;5.54E+07;19.821;0.112;YES;40.45;3.036;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;561.5;540.3;285.5;795.4;NO;5.154;0.145;YES;10.517;3.846
Esi+;CJ-013610;6;249296-43-3;DTXSID2047272;DTXCID5027273;1;506;6.79;Low;0.024;1.82E+06;0.935;1.71E+06;8.02;1.101;0.024;NA;NA;;NA;7.11E+07;1.245;0.007;YES;51.884;3.501;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;603.1;631.2;376.4;886.1;NO;0.124;0.006;YES;5.163;10.05
Esi+;CJ-013610;6;249296-43-3;DTXSID2047272;DTXCID5027273;1;506;6.79;Mid;0.122;1.11E+07;0.983;1.09E+07;8.02;1.101;0.127;NA;NA;;NA;8.95E+07;7.969;0.045;YES;65.318;3.501;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;644.2;631.2;376.4;886.1;NO;0.793;0.04;YES;6.5;10.05
Esi+;CJ-013610;6;249296-43-3;DTXSID2047272;DTXCID5027273;1;506;6.79;High;0.49;3.34E+07;1.411;4.71E+07;8.02;1.101;0.479;NA;NA;;NA;9.61E+07;34.376;0.194;YES;70.155;3.501;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;657.6;631.2;376.4;886.1;NO;3.421;0.173;YES;6.981;10.05
Esi+;Metamitron;6;41394-05-2;DTXSID7047568;DTXCID5027568;1;505;1.43;Low;0.024;2.02E+06;0.926;1.87E+06;7.64;0.831;0.023;NA;NA;;NA;7.78E+07;1.363;0.008;YES;56.809;2.832;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;619;500.5;245.5;755.6;NO;0.597;0.012;YES;24.883;2.283
Esi+;Metamitron;6;41394-05-2;DTXSID7047568;DTXCID5027568;1;505;1.43;Mid;0.122;7.56E+06;1.097;8.30E+06;7.64;0.831;0.137;NA;NA;;NA;6.80E+07;6.055;0.034;YES;49.634;2.832;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;595.5;500.5;245.5;755.6;NO;2.652;0.053;YES;21.74;2.283
Esi+;Metamitron;6;41394-05-2;DTXSID7047568;DTXCID5027568;1;505;1.43;High;0.49;1.28E+07;1.772;2.27E+07;7.64;0.831;0.46;NA;NA;;NA;4.63E+07;16.576;0.093;YES;33.829;2.832;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;533.5;500.5;245.5;755.6;NO;7.261;0.145;YES;14.818;2.283
Esi+;Celecoxib;6;169590-42-5;DTXSID0022777;DTXCID502777;1;506;9.02;Low;0.024;1.70E+05;0.935;1.59E+05;6.46;0.776;0.024;NA;NA;;NA;6.62E+06;0.116;0.001;YES;4.832;2.641;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;304.9;463.1;208.1;718.3;NO;0.09;0.001;YES;3.751;1.288
Esi+;Celecoxib;6;169590-42-5;DTXSID0022777;DTXCID502777;1;506;9.02;Mid;0.122;5.90E+05;0.983;5.80E+05;6.46;0.776;0.126;NA;NA;;NA;4.75E+06;0.423;0.002;YES;3.468;2.641;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;277.1;463.1;208.1;718.3;NO;0.328;0.004;YES;2.692;1.288
Esi+;Celecoxib;6;169590-42-5;DTXSID0022777;DTXCID502777;1;506;9.02;High;0.49;1.17E+06;1.411;1.65E+06;6.46;0.776;0.482;NA;NA;;NA;3.36E+06;1.202;0.007;YES;2.453;2.641;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;250.7;463.1;208.1;718.3;NO;0.933;0.013;YES;1.904;1.288
Esi+;4,4'-Methylenebis(2,6-diethylaniline);6;13680-35-8;DTXSID4048191;DTXCID5028166;1;505;10.89;Low;0.024;1.18E+06;0.926;1.09E+06;8.17;1.309;0.023;NA;NA;;NA;4.54E+07;0.795;0.004;YES;33.138;3.625;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;530.3;655.4;400.7;910.3;NO;0.064;0.004;YES;2.655;12.483
Esi+;4,4'-Methylenebis(2,6-diethylaniline);6;13680-35-8;DTXSID4048191;DTXCID5028166;1;505;10.89;Mid;0.122;9.40E+06;1.097;1.03E+07;8.17;1.309;0.13;NA;NA;;NA;8.45E+07;7.525;0.042;YES;61.684;3.625;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;633.8;655.4;400.7;910.3;NO;0.603;0.034;YES;4.941;12.483
Esi+;4,4'-Methylenebis(2,6-diethylaniline);6;13680-35-8;DTXSID4048191;DTXCID5028166;1;505;10.89;High;0.49;3.17E+07;1.772;5.62E+07;8.17;1.309;0.474;NA;NA;;NA;1.15E+08;41.022;0.231;YES;83.719;3.625;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;691.7;655.4;400.7;910.3;NO;3.286;0.188;YES;6.706;12.483
Esi+;Toremifene citrate;6;89778-27-8;DTXSID2021367;DTXCID503689;1;506;10.77;Low;0.02;3.13E+06;0.935;2.93E+06;8.41;1.159;0.021;NA;NA;;NA;1.44E+08;2.139;0.012;YES;104.847;4.245;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;737.8;776.6;522;1031.3;NO;0.068;0.006;YES;3.343;31.367
Esi+;Toremifene citrate;6;89778-27-8;DTXSID2021367;DTXCID503689;1;506;10.77;Mid;0.104;1.70E+07;0.983;1.67E+07;8.41;1.159;0.095;NA;NA;;NA;1.61E+08;12.209;0.069;YES;117.731;4.245;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;762.7;776.6;522;1031.3;NO;0.389;0.036;YES;3.753;31.367
Esi+;Toremifene citrate;6;89778-27-8;DTXSID2021367;DTXCID503689;1;506;10.77;High;0.417;6.90E+07;1.411;9.73E+07;8.41;1.159;0.436;NA;NA;;NA;2.34E+08;71.041;0.401;YES;170.567;4.245;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;848;776.6;522;1031.3;NO;2.265;0.21;YES;5.438;31.367
Esi+;Napropamide;6;15299-99-7;DTXSID5024211;DTXCID504211;1;506;8.6;Low;0.024;2.13E+06;0.935;1.99E+06;8.11;1.123;0.025;NA;NA;;NA;8.30E+07;1.453;0.008;YES;60.549;3.66;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;630.4;662.4;407.7;917.3;NO;0.11;0.006;YES;4.567;13.257
Esi+;Napropamide;6;15299-99-7;DTXSID5024211;DTXCID504211;1;506;8.6;Mid;0.122;1.17E+07;0.983;1.15E+07;8.11;1.123;0.117;NA;NA;;NA;9.42E+07;8.385;0.047;YES;68.733;3.66;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;653.7;662.4;407.7;917.3;NO;0.633;0.037;YES;5.185;13.257
Esi+;Napropamide;6;15299-99-7;DTXSID5024211;DTXCID504211;1;506;8.6;High;0.49;4.20E+07;1.411;5.92E+07;8.11;1.123;0.502;NA;NA;;NA;1.21E+08;43.212;0.244;YES;88.189;3.66;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;702.1;662.4;407.7;917.3;NO;3.26;0.193;YES;6.652;13.257
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;499;12.88;Low;0.005;1.24E+06;1.015;1.26E+06;8.44;1.018;0.005;0.01;0.002;YES;2.05;2.63E+08;0.922;0.005;NO;192.052;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;877.3;543.9;289.1;799;NO;0.23;0.007;NO;47.817;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;499;12.88;Mid;0.024;6.56E+06;1.037;6.80E+06;8.44;1.018;0.027;0.051;0.014;YES;2.1;2.79E+08;4.965;0.028;NO;203.48;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;892;543.9;289.1;799;NO;1.236;0.036;NO;50.662;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;499;12.88;High;0.098;2.54E+07;1.12;2.84E+07;8.44;1.018;0.108;0.219;0.056;YES;2.23;2.90E+08;20.743;0.117;NO;211.667;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;902.1;543.9;289.1;799;NO;5.165;0.15;NO;52.701;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;502;12.86;Low;0.012;1.75E+06;0.884;1.54E+06;8.44;1.018;0.006;0.012;0.003;NO;0.979;1.27E+08;1.128;0.006;YES;92.421;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;711.6;543.9;289.1;799;NO;0.281;0.008;YES;23.011;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;502;12.86;Mid;0.049;8.79E+06;0.838;7.37E+06;8.44;1.018;0.029;0.055;0.015;YES;1.137;1.51E+08;5.378;0.03;YES;110.211;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;748.4;543.9;289.1;799;NO;1.339;0.039;YES;27.44;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;502;12.86;High;0.146;2.46E+07;0.916;2.25E+07;8.44;1.018;0.086;0.172;0.045;YES;1.177;1.54E+08;16.457;0.093;YES;112.408;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;752.6;543.9;289.1;799;NO;4.097;0.119;YES;27.987;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;503;12.79;Low;0.005;1.39E+06;0.95;1.32E+06;8.44;1.018;0.005;0.01;0.003;YES;2.139;2.75E+08;0.964;0.005;NO;200.793;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;888.6;543.9;289.1;799;NO;0.24;0.007;NO;49.993;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;503;12.79;Mid;0.024;6.86E+06;1.018;6.98E+06;8.44;1.018;0.027;0.053;0.014;YES;2.156;2.86E+08;5.098;0.029;NO;208.924;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;898.7;543.9;289.1;799;NO;1.269;0.037;NO;52.017;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;503;12.79;High;0.098;2.39E+07;1.16;2.78E+07;8.44;1.018;0.106;0.213;0.055;YES;2.178;2.83E+08;20.269;0.114;NO;206.83;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;896.1;543.9;289.1;799;NO;5.047;0.146;NO;51.496;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;504;12.71;Low;0.005;1.40E+06;0.952;1.33E+06;8.44;1.018;0.005;0.01;0.003;YES;2.151;2.77E+08;0.969;0.005;NO;201.969;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;890.1;543.9;289.1;799;NO;0.241;0.007;NO;50.286;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;504;12.71;Mid;0.024;7.01E+06;0.98;6.87E+06;8.44;1.018;0.027;0.052;0.014;YES;2.12;2.81E+08;5.013;0.028;NO;205.446;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;894.4;543.9;289.1;799;NO;1.248;0.036;NO;51.152;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;504;12.71;High;0.098;2.61E+07;1.067;2.79E+07;8.44;1.018;0.106;0.214;0.055;YES;2.186;2.84E+08;20.345;0.115;NO;207.606;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;897.1;543.9;289.1;799;NO;5.066;0.147;NO;51.689;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;505;12.76;Low;0.005;1.26E+06;0.926;1.17E+06;8.44;1.018;0.005;0.009;0.002;YES;1.9;2.43E+08;0.852;0.005;NO;177.463;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;857.7;543.9;289.1;799;NO;0.212;0.006;NO;44.185;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;505;12.76;Mid;0.024;7.40E+06;1.097;8.12E+06;8.44;1.018;0.032;0.061;0.016;YES;2.506;3.33E+08;5.924;0.033;NO;242.783;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;938.2;543.9;289.1;799;NO;1.475;0.043;NO;60.448;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;505;12.76;High;0.098;2.40E+07;1.772;4.26E+07;8.44;1.018;0.161;0.332;0.082;YES;3.387;4.34E+08;31.077;0.175;NO;317.115;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;1012.7;543.9;289.1;799;NO;7.738;0.224;NO;78.955;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;507;12.53;Low;0.005;1.39E+06;0.851;1.18E+06;8.44;1.018;0.005;0.009;0.002;YES;1.924;2.46E+08;0.863;0.005;NO;179.796;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;860.9;543.9;289.1;799;NO;0.215;0.006;NO;44.765;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;507;12.53;Mid;0.024;6.92E+06;1.002;6.93E+06;8.44;1.018;0.027;0.052;0.014;YES;2.139;2.84E+08;5.058;0.029;NO;207.303;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;896.7;543.9;289.1;799;NO;1.259;0.037;NO;51.614;4.016
Esi+;Dicyclohexyl phthalate;6;84-61-7;DTXSID5025021;DTXCID505021;6;507;12.53;High;0.098;2.78E+07;1.05;2.92E+07;8.44;1.018;0.111;0.225;0.057;YES;2.295;2.98E+08;21.332;0.12;NO;217.674;3.054;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;909.3;543.9;289.1;799;NO;5.311;0.154;NO;54.196;4.016
Esi+;Dihexyl phthalate;6;84-75-3;DTXSID6025068;DTXCID505068;1;504;14.07;Low;0.024;4.56E+06;0.952;4.34E+06;8.14;0.919;0.023;NA;NA;;NA;1.81E+08;3.17;0.018;YES;132.076;2.546;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;788.2;444.6;189.5;699.8;NO;3.395;0.036;NO;141.462;0.934
Esi+;Dihexyl phthalate;6;84-75-3;DTXSID6025068;DTXCID505068;1;504;14.07;Mid;0.122;2.15E+07;0.98;2.11E+07;8.14;0.919;0.13;NA;NA;;NA;1.73E+08;15.402;0.087;YES;126.245;2.546;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;778.1;444.6;189.5;699.8;NO;16.496;0.177;NO;135.216;0.934
Esi+;Dihexyl phthalate;6;84-75-3;DTXSID6025068;DTXCID505068;1;504;14.07;High;0.49;6.48E+07;1.067;6.92E+07;8.14;0.919;0.473;NA;NA;;NA;1.41E+08;50.505;0.285;YES;103.071;2.546;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;734.2;444.6;189.5;699.8;NO;54.094;0.579;NO;110.396;0.934
Esi+;Methyl 12-hydroxyoctadecanoate;6;141-23-1;DTXSID8027086;DTXCID507086;1;504;14.4;Low;0.024;2.41E+05;0.952;2.29E+05;6.79;0.881;0.024;NA;NA;;NA;9.56E+06;0.167;0.001;YES;6.977;2.516;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;338.9;438.7;183.6;693.9;NO;0.2;0.002;YES;8.331;0.837
Esi+;Methyl 12-hydroxyoctadecanoate;6;141-23-1;DTXSID8027086;DTXCID507086;1;504;14.4;Mid;0.122;9.88E+05;0.98;9.68E+05;6.79;0.881;0.123;NA;NA;;NA;7.94E+06;0.707;0.004;YES;5.794;2.516;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;321.3;438.7;183.6;693.9;NO;0.844;0.008;YES;6.919;0.837
Esi+;Methyl 12-hydroxyoctadecanoate;6;141-23-1;DTXSID8027086;DTXCID507086;1;504;14.4;High;0.49;3.06E+06;1.067;3.27E+06;6.79;0.881;0.488;NA;NA;;NA;6.67E+06;2.386;0.013;YES;4.87;2.516;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;305.6;438.7;183.6;693.9;NO;2.85;0.028;YES;5.815;0.837
Esi+;Indomethacin;6;53-86-1;DTXSID9020740;DTXCID50740;1;502;6.82;Low;0.061;1.96E+05;0.884;1.74E+05;6.6;1.113;0.06;NA;NA;;NA;2.85E+06;0.127;0.001;YES;2.077;2.587;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;238.9;452.5;197.5;707.7;NO;0.118;0.001;YES;1.93;1.076
Esi+;Indomethacin;6;53-86-1;DTXSID9020740;DTXCID50740;1;502;6.82;Mid;0.244;1.02E+06;0.838;8.55E+05;6.6;1.113;0.252;NA;NA;;NA;3.50E+06;0.624;0.004;YES;2.557;2.587;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;253.7;452.5;197.5;707.7;NO;0.58;0.007;YES;2.376;1.076
Esi+;Indomethacin;6;53-86-1;DTXSID9020740;DTXCID50740;1;502;6.82;High;0.732;3.00E+06;0.916;2.74E+06;6.6;1.113;0.719;NA;NA;;NA;3.75E+06;2.003;0.011;YES;2.737;2.587;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;258.8;452.5;197.5;707.7;NO;1.862;0.022;YES;2.543;1.076
Esi+;2-[4-(Diethylamino)-2-hydroxybenzoyl]benzoic acid;6;5809-23-4;DTXSID4027604;DTXCID507604;2;499;5.51;Low;0.024;6.41E+05;1.015;6.51E+05;7.26;0.891;0.024;0.034;0.016;YES;1.407;2.71E+07;0.475;0.003;YES;19.79;2.914;LC-QTOF;ESI;ACN/H2O (4mM ammonium formate);10.1007/s00216-022-04118;457.4;516.5;261.6;771.7;NO;0.167;0.004;YES;6.961;2.843
