SMILES;pH_aq;name;logIE;instrument;source;solvent;doi
O=[N+]([O-])c1ccc(N=Nc2ccc(N=P(c3ccccc3)(N3CCCC3)N3CCCC3)cc2)cc1;2;4-[(Phenyldipyrrolizinophosphoranylidene)amino]-4'-nitroazobenzene;4.59;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
COc1cccc(O)c1O;2;3-methoxycatechol;-0.1;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
COc1ccncc1;2;4-methoxypyridine;3.26;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
OC(=O)c1ccccc1C(O)=O;2;phthalic acid;0.67;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
Nc1ccc(O)cc1;2;4-aminophenol;1.5;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
[nH]1ncc2ccccc12;2;indazole;2.02;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CC(=O)Nc1sc(cn1)[N+]([O-])=O;2;2-acetamido-5-nitrothiazole;0.03;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
NC[P](O)(O)=O;2;AMPA;0.29;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O;2;aldicarb-sulfone;1.05;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
COC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OC;2;thiophanate-methyl;2.51;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3;2;bifenthrin;-0.92;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1;2;phenthoate;1.5;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
COc1ccc(C=O)cc1;2;p-anisaldehyde;1.02;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
Oc1ccc(C=O)cc1;2;4-hydroxybenzaldehyde;0.85;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
OC(=O)C=Cc1ccccc1;2;cinnamic acid;0.97;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4;2;scopolamine;3.22;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2;2;cyanophenphos;1.73;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CC1=NN=C(c2ccccc2)C(=O)N1N;2;metamitrone;2.2;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CC(C)c1ccc(NC(=O)N(C)C)cc1;2;isoproturon;3.2;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CCc1cccc(CC)c1N(COC)C(=O)CCl;2;alachlor;1.81;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
COc1cc(ccc1O)C(O)CN;2;normetanephrine;1.06;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl;2;tetraconazole;2.36;Agilent XCT;ESI;MeCN/10 mM trifluoroacetic acid 50/50;Measured in this study
CC[N+](CC)(CC)CC;3;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
C[N+](C)(C)C;3;tetramethylammonium;2.05;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
COc1cccc(c1)N(C)C;3;3-methoxy-N,N-dimethylaniline;1.96;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;3;2,4-dinitroaniline;-1.15;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)[N+]([O-])=O;3;3-nitroaniline;-0.31;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1;3;aniline;0.97;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1cccc(C)n1;3;2,6-dimethylpyridine;1.72;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc2ccccc12;3;1-naphthylamine;1.35;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1)C(O)=O;3;4-aminobenzoic acid;1.13;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2ncccc2c1;3;quinoline;1.73;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1O;3;2-aminophenol;1.5;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)C(O)=O;3;3-aminobenzoic acid;0.77;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1[N+]([O-])=O;3;2-nitroaniline;0.48;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccncc1;3;pyridine;0.74;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CN(C)c1ccccc1;3;N,N-dimethylaniline;1.23;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2nc3ccccc3cc2c1;3;acridine;3.07;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1ccc2cccc(N)c2n1;3;8-aminoquinaldine;2.09;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CC[N+](CC)(CC)CC;3.52;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
C[N+](C)(C)C;3.52;tetramethylammonium;2.17;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
COc1cccc(c1)N(C)C;3.52;3-methoxy-N,N-dimethylaniline;1.9;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;3.52;2,4-dinitroaniline;-1.2;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)[N+]([O-])=O;3.52;3-nitroaniline;-0.46;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1;3.52;aniline;0.73;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1cccc(C)n1;3.52;2,6-dimethylpyridine;1.71;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc2ccccc12;3.52;1-naphthylamine;1.46;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1)C(O)=O;3.52;4-aminobenzoic acid;1.41;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2ncccc2c1;3.52;quinoline;1.76;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1O;3.52;2-aminophenol;1.73;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)C(O)=O;3.52;3-aminobenzoic acid;1.05;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1[N+]([O-])=O;3.52;2-nitroaniline;0.61;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccncc1;3.52;pyridine;0.74;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CN(C)c1ccccc1;3.52;N,N-dimethylaniline;1.2;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2nc3ccccc3cc2c1;3.52;acridine;3.26;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1ccc2cccc(N)c2n1;3.52;8-aminoquinaldine;2.31;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
NC(CO)(CO)CO;3.52;trizma base;1.36;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1[nH]c2ccccc2n1;3.52;2-aminobenzimidazole;3.01;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;3.52;2,6(NO2)2phenyl-P(pyrr);4.39;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1;3.52;N,N-diphenylbispidine;4.01;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CC[N+](CC)(CC)CC;4.01;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
C[N+](C)(C)C;4.01;tetramethylammonium;2.35;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
COc1cccc(c1)N(C)C;4.01;3-methoxy-N,N-dimethylaniline;1.95;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)[N+]([O-])=O;4.01;3-nitroaniline;-0.49;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1;4.01;aniline;0.48;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1cccc(C)n1;4.01;2,6-dimethylpyridine;1.68;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc2ccccc12;4.01;1-naphthylamine;1.34;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1)C(O)=O;4.01;4-aminobenzoic acid;1.38;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2ncccc2c1;4.01;quinoline;1.74;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1O;4.01;2-aminophenol;1.8;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)C(O)=O;4.01;3-aminobenzoic acid;1.09;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1[N+]([O-])=O;4.01;2-nitroaniline;0.65;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccncc1;4.01;pyridine;0.78;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CN(C)c1ccccc1;4.01;N,N-dimethylaniline;1.46;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2nc3ccccc3cc2c1;4.01;acridine;2.98;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1ccc2cccc(N)c2n1;4.01;8-aminoquinaldine;2.23;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
NC(CO)(CO)CO;4.01;trizma base;1.49;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1[nH]c2ccccc2n1;4.01;2-aminobenzimidazole;2.82;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;4.01;2,6(NO2)2phenyl-P(pyrr);4.29;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1;4.01;N,N-diphenylbispidine;3.97;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CC[N+](CC)(CC)CC;4.5;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
C[N+](C)(C)C;4.5;tetramethylammonium;2.43;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
COc1cccc(c1)N(C)C;4.5;3-methoxy-N,N-dimethylaniline;1.97;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;4.5;2,4-dinitroaniline;-0.77;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)[N+]([O-])=O;4.5;3-nitroaniline;-0.24;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1;4.5;aniline;0.44;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1cccc(C)n1;4.5;2,6-dimethylpyridine;1.62;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc2ccccc12;4.5;1-naphthylamine;1.61;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1)C(O)=O;4.5;4-aminobenzoic acid;1.75;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2ncccc2c1;4.5;quinoline;1.78;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1O;4.5;2-aminophenol;1.9;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)C(O)=O;4.5;3-aminobenzoic acid;1.41;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1[N+]([O-])=O;4.5;2-nitroaniline;0.97;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccncc1;4.5;pyridine;0.92;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CN(C)c1ccccc1;4.5;N,N-dimethylaniline;1.5;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2nc3ccccc3cc2c1;4.5;acridine;2.75;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1ccc2cccc(N)c2n1;4.5;8-aminoquinaldine;2.33;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1[nH]c2ccccc2n1;4.5;2-aminobenzimidazole;3.02;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;4.5;2,6(NO2)2phenyl-P(pyrr);4.44;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CC[N+](CC)(CC)CC;5.01;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
C[N+](C)(C)C;5.01;tetramethylammonium;2.28;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
COc1cccc(c1)N(C)C;5.01;3-methoxy-N,N-dimethylaniline;1.88;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)[N+]([O-])=O;5.01;3-nitroaniline;-0.25;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1;5.01;aniline;0.49;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1cccc(C)n1;5.01;2,6-dimethylpyridine;1.48;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc2ccccc12;5.01;1-naphthylamine;1.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1)C(O)=O;5.01;4-aminobenzoic acid;1.1;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2ncccc2c1;5.01;quinoline;1.75;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1O;5.01;2-aminophenol;1.75;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)C(O)=O;5.01;3-aminobenzoic acid;0.85;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1[N+]([O-])=O;5.01;2-nitroaniline;0.72;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccncc1;5.01;pyridine;0.64;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CN(C)c1ccccc1;5.01;N,N-dimethylaniline;1.28;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2nc3ccccc3cc2c1;5.01;acridine;2.77;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1ccc2cccc(N)c2n1;5.01;8-aminoquinaldine;2.14;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
NC(CO)(CO)CO;5.01;trizma base;1.43;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1[nH]c2ccccc2n1;5.01;2-aminobenzimidazole;2.95;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;5.01;2,6(NO2)2phenyl-P(pyrr);4.42;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1;5.01;N,N-diphenylbispidine;4.11;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CC[N+](CC)(CC)CC;5.53;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
C[N+](C)(C)C;5.53;tetramethylammonium;2.39;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
COc1cccc(c1)N(C)C;5.53;3-methoxy-N,N-dimethylaniline;2.11;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)[N+]([O-])=O;5.53;3-nitroaniline;-0.1;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1;5.53;aniline;0.73;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CP(C)c1ccccc1;5.53;phenyldimethylphosphine;0.56;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1cccc(C)n1;5.53;2,6-dimethylpyridine;1.78;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CP(C)C;5.53;trimethylphosphine;0.29;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc2ccccc12;5.53;1-naphthylamine;1.81;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1)C(O)=O;5.53;4-aminobenzoic acid;1.28;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2ncccc2c1;5.53;quinoline;2.02;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1O;5.53;2-aminophenol;1.89;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)C(O)=O;5.53;3-aminobenzoic acid;1.11;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1[N+]([O-])=O;5.53;2-nitroaniline;1.11;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccncc1;5.53;pyridine;1.07;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CN(C)c1ccccc1;5.53;N,N-dimethylaniline;1.54;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2nc3ccccc3cc2c1;5.53;acridine;2.93;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1ccc2cccc(N)c2n1;5.53;8-aminoquinaldine;2.36;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1[nH]c2ccccc2n1;5.53;2-aminobenzimidazole;3.18;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CC[N+](CC)(CC)CC;6.03;tetraethylammonium;3.58;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
C[N+](C)(C)C;6.03;tetramethylammonium;2.37;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
COc1cccc(c1)N(C)C;6.03;3-methoxy-N,N-dimethylaniline;1.94;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)[N+]([O-])=O;6.03;3-nitroaniline;-0.3;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1;6.03;aniline;0.61;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CP(C)c1ccccc1;6.03;phenyldimethylphosphine;0.35;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1cccc(C)n1;6.03;2,6-dimethylpyridine;1.61;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
CP(C)C;6.03;trimethylphosphine;0.28;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc2ccccc12;6.03;1-naphthylamine;1.62;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccc(cc1)C(O)=O;6.03;4-aminobenzoic acid;1.34;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2ncccc2c1;6.03;quinoline;1.85;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1O;6.03;2-aminophenol;1.7;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1cccc(c1)C(O)=O;6.03;3-aminobenzoic acid;1.16;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1ccccc1[N+]([O-])=O;6.03;2-nitroaniline;0.94;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccncc1;6.03;pyridine;0.82;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc2nc3ccccc3cc2c1;6.03;acridine;2.86;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Cc1ccc2cccc(N)c2n1;6.03;8-aminoquinaldine;2.22;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
Nc1[nH]c2ccccc2n1;6.03;2-aminobenzimidazole;3.08;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;6.03;2,6(NO2)2phenyl-P(pyrr);4.64;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
c1ccc(N2CC3CC(C2)CN(c2ccccc2)C3)cc1;6.03;N,N-diphenylbispidine;4.11;Agilent XCT;ESI;MeCN/5 mM ammonium acetate(aq) 20/80;10.1007/s13361-016-1563-1
